SLU Score,Opponent Score,Set,Opponent,Year,Server,Play Comment,,
24,22,1,Skidmore,2015,SLU,[Mariah Dignan] Kill by Rachel Licata.,,
25,22,1,Skidmore,2015,SKIDMORE,[Allie Dillon] Kill by Maddy Ruehl (from Katie Kull).,,
0,1,2,Skidmore,2015,SKIDMORE,[Allie Dillon] Bad set by Katie Kull.,,
0,2,2,Skidmore,2015,SKIDMORE,[Allie Dillon] Kill by Caite Canfield (from Sam Abrams).,,
0,3,2,Skidmore,2015,SKIDMORE,[Allie Dillon] Service ace (Mariah Dignan).,,
0,4,2,Skidmore,2015,SKIDMORE,[Allie Dillon] Kill by Sam Abrams (from Caite Canfield).,,
0,5,2,Skidmore,2015,SKIDMORE,[Allie Dillon] Attack error by Lexi Brown (block by Rachel Licata; Brittany Osborn).,,
1,5,2,Skidmore,2015,SKIDMORE,[Allie Dillon] Kill by Lexi Brown (from Katie Kull).,,
2,5,2,Skidmore,2015,SLU,[Marisa Turner] Kill by Lexi Brown (from Katie Kull).,,
3,5,2,Skidmore,2015,SLU,[Marisa Turner] Ball handling error by Sam Abrams.,,
3,6,2,Skidmore,2015,SLU,[Marisa Turner] Kill by Rachel Licata (from Sam Abrams).,,
4,6,2,Skidmore,2015,SKIDMORE,[Ang McPartlin] Kill by Lexi Brown (from Katie Kull).,,
5,6,2,Skidmore,2015,SLU,[Maddy Ruehl] Kill by Lexi Brown (from Katie Kull).,,
5,7,2,Skidmore,2015,SLU,[Maddy Ruehl] Kill by Caitlyn Sprinkle (from Sam Abrams).,,
6,7,2,Skidmore,2015,SKIDMORE,[Bailey Hutchins] Kill by Lexi Brown (from Katie Kull).,,
6,8,2,Skidmore,2015,SLU,[Rachel Pineda] Kill by Caite Canfield (from Bailey Hutchins).,,
6,9,2,Skidmore,2015,SKIDMORE,[Caite Canfield] Kill by Allie Dillon (from Bailey Hutchins).,,
7,9,2,Skidmore,2015,SKIDMORE,[Caite Canfield] Service error.,,
8,9,2,Skidmore,2015,SLU,[Masha Kolesnikova] Kill by Cristina Deschaine (from Katie Kull).,,
9,9,2,Skidmore,2015,SLU,[Masha Kolesnikova] Attack error by Allie Dillon.,,
10,9,2,Skidmore,2015,SLU,[Masha Kolesnikova] Attack error by Marcela Familiar.,,
10,10,2,Skidmore,2015,SLU,[Masha Kolesnikova] Kill by Allie Dillon (from Bailey Hutchins).,,
11,10,2,Skidmore,2015,SKIDMORE,[Marcela Familiar] Kill by Cristina Deschaine (from Katie Kull).,,
12,10,2,Skidmore,2015,SLU,[Mariah Dignan] Service ace (Allie Dillon).,,
13,10,2,Skidmore,2015,SLU,[Mariah Dignan] Attack error by Brittany Osborn.,,
13,11,2,Skidmore,2015,SLU,[Mariah Dignan] Kill by Allie Dillon (from Bailey Hutchins).,,
14,11,2,Skidmore,2015,SKIDMORE,[Sam Abrams] Kill by Marisa Turner (from Katie Kull).,,
15,11,2,Skidmore,2015,SLU,[Katie Kull] Attack error by Brittany Osborn.,,
15,12,2,Skidmore,2015,SLU,[Katie Kull] Kill by Brittany Osborn (from Sam Abrams).,,
16,12,2,Skidmore,2015,SKIDMORE,[Allie Dillon] Kill by Marisa Turner.,,
17,12,2,Skidmore,2015,SLU,[Marisa Turner] Kill by Maddy Ruehl (from Katie Kull).,,
18,12,2,Skidmore,2015,SLU,[Marisa Turner] Kill by Masha Kolesnikova.,,
19,12,2,Skidmore,2015,SLU,[Marisa Turner] Attack error by Caite Canfield.,,
20,12,2,Skidmore,2015,SLU,[Marisa Turner] Ball handling error by Sam Abrams.,,
20,13,2,Skidmore,2015,SLU,[Marisa Turner] Kill by Rachel Licata (from Brittany Osborn).,,
21,13,2,Skidmore,2015,SKIDMORE,[Lili Delotsang] Kill by Lexi Brown (from Katie Kull).,,
22,13,2,Skidmore,2015,SLU,[Maddy Ruehl] Kill by Cristina Deschaine (from Katie Kull).,,
23,13,2,Skidmore,2015,SLU,[Maddy Ruehl] Kill by Masha Kolesnikova.,,
24,13,2,Skidmore,2015,SLU,[Maddy Ruehl] Attack error by Caite Canfield.,,
24,14,2,Skidmore,2015,SLU,[Maddy Ruehl] Kill by Allie Dillon (from Sam Abrams).,,
25,14,2,Skidmore,2015,SKIDMORE,[Bailey Hutchins] Service error.,,
1,0,3,Skidmore,2015,SLU,[Katie Kull] Attack error by Caite Canfield.,,
2,0,3,Skidmore,2015,SLU,[Katie Kull] Service ace (Allie Dillon).,,
3,0,3,Skidmore,2015,SLU,[Katie Kull] Attack error by Caite Canfield.,,
3,1,3,Skidmore,2015,SLU,[Katie Kull] Kill by Brittany Osborn (from Caite Canfield).,,
4,1,3,Skidmore,2015,SKIDMORE,[Brittany Osborn] Kill by Lexi Brown (from Katie Kull).,,
4,2,3,Skidmore,2015,SLU,[Marisa Turner] Kill by Allie Dillon (from Sam Abrams).,,
4,3,3,Skidmore,2015,SKIDMORE,[Bailey Hutchins] Kill by Caite Canfield (from Bailey Hutchins).,,
4,4,3,Skidmore,2015,SKIDMORE,[Bailey Hutchins] Service ace (Mariah Dignan).,,
5,4,3,Skidmore,2015,SKIDMORE,[Bailey Hutchins] Kill by Lexi Brown (from Katie Kull).,,
5,5,3,Skidmore,2015,SLU,[Maddy Ruehl] Attack error by Lexi Brown.,,
6,5,3,Skidmore,2015,SKIDMORE,[Caite Canfield] Kill by Cristina Deschaine (from Katie Kull).,,
6,6,3,Skidmore,2015,SLU,[Rachel Pineda] Kill by Carolyn Lois (from Bailey Hutchins).,,
7,6,3,Skidmore,2015,SKIDMORE,[Marcela Familiar] Kill by Cristina Deschaine (from Katie Kull).,,
8,6,3,Skidmore,2015,SLU,[Masha Kolesnikova] Ball handling error by Bailey Hutchins.,,
9,6,3,Skidmore,2015,SLU,[Masha Kolesnikova] Service ace (Allie Dillon).,,
9,7,3,Skidmore,2015,SLU,[Masha Kolesnikova] Kill by Allie Dillon (from Bailey Hutchins).,,
9,8,3,Skidmore,2015,SKIDMORE,[Sam Abrams] Attack error by Marisa Turner.,,
10,8,3,Skidmore,2015,SKIDMORE,[Sam Abrams] Kill by Cristina Deschaine (from Katie Kull).,,
10,9,3,Skidmore,2015,SLU,[Mariah Dignan] Kill by Brittany Osborn (from Sam Abrams).,,
11,9,3,Skidmore,2015,SKIDMORE,[Allie Dillon] Kill by Maddy Ruehl (from Katie Kull).,,
12,9,3,Skidmore,2015,SLU,[Katie Kull] Kill by Lexi Brown (from Katie Kull).,,
13,9,3,Skidmore,2015,SLU,[Katie Kull] Attack error by Allie Dillon.,,
13,10,3,Skidmore,2015,SLU,[Katie Kull] Kill by Rachel Licata (from Sam Abrams).,,
14,10,3,Skidmore,2015,SKIDMORE,[Brittany Osborn] Kill by Lexi Brown (from Katie Kull).,,
14,11,3,Skidmore,2015,SLU,[Marisa Turner] Attack error by Maddy Ruehl.,,
15,11,3,Skidmore,2015,SKIDMORE,[Bailey Hutchins] Service error.,,
15,12,3,Skidmore,2015,SLU,[Maddy Ruehl] Kill by Caite Canfield (from Bailey Hutchins).,,
15,13,3,Skidmore,2015,SKIDMORE,[Caite Canfield] Kill by Allie Dillon (from Caitlyn Sprinkle).,,
15,14,3,Skidmore,2015,SKIDMORE,[Caite Canfield] Kill by Carolyn Lois (from Bailey Hutchins).,,
15,15,3,Skidmore,2015,SKIDMORE,[Caite Canfield] Kill by Caitlyn Sprinkle (from Bailey Hutchins).,,
15,16,3,Skidmore,2015,SKIDMORE,[Caite Canfield] Kill by Caitlyn Sprinkle.,,
15,17,3,Skidmore,2015,SKIDMORE,[Caite Canfield] Attack error by Katie Kull.,,
16,17,3,Skidmore,2015,SKIDMORE,[Caite Canfield] Kill by Cristina Deschaine (from Katie Kull).,,
17,17,3,Skidmore,2015,SLU,[Rachel Pineda] Kill by Masha Kolesnikova (from Cristina Deschaine).,,
17,18,3,Skidmore,2015,SLU,[Rachel Pineda] Kill by Caitlyn Sprinkle (from Bailey Hutchins).,,
18,18,3,Skidmore,2015,SKIDMORE,[Marcela Familiar] Kill by Cristina Deschaine (from Katie Kull).,,
18,19,3,Skidmore,2015,SLU,[Masha Kolesnikova] Service error.,,
18,20,3,Skidmore,2015,SKIDMORE,[Sam Abrams] Attack error by Marisa Turner (block by Rachel Licata; Allie Dillon).,,
18,21,3,Skidmore,2015,SKIDMORE,[Sam Abrams] Kill by Brittany Osborn (from Sam Abrams).,,
18,22,3,Skidmore,2015,SKIDMORE,[Sam Abrams] Attack error by Mariah Dignan.,,
18,23,3,Skidmore,2015,SKIDMORE,[Sam Abrams] Kill by Brittany Osborn (from Sam Abrams).,,
19,23,3,Skidmore,2015,SKIDMORE,[Sam Abrams] Service error.,,
20,23,3,Skidmore,2015,SLU,[Mariah Dignan] Kill by Maddy Ruehl.,,
21,23,3,Skidmore,2015,SLU,[Mariah Dignan] Service ace (Marcela Familiar).,,
22,23,3,Skidmore,2015,SLU,[Mariah Dignan] Attack error by Rachel Licata.,,
22,24,3,Skidmore,2015,SLU,[Mariah Dignan] Service error.,,
22,25,3,Skidmore,2015,SKIDMORE,[Allie Dillon] Kill by Caite Canfield (from Sam Abrams).,,
1,0,4,Skidmore,2015,SKIDMORE,[Allie Dillon] Attack error by Brittany Osborn (block by Lexi Brown; Maddy Ruehl).,,
2,0,4,Skidmore,2015,SLU,[Marisa Turner] Attack error by Caite Canfield.,,
3,0,4,Skidmore,2015,SLU,[Marisa Turner] Kill by Maddy Ruehl (from Katie Kull).,,
4,0,4,Skidmore,2015,SLU,[Marisa Turner] Attack error by Brittany Osborn.,,
5,0,4,Skidmore,2015,SLU,[Marisa Turner] Ball handling error by Sam Abrams.,,
5,1,4,Skidmore,2015,SLU,[Marisa Turner] Kill by Caite Canfield (from Brittany Osborn).,,
5,2,4,Skidmore,2015,SKIDMORE,[Brittany Osborn] Attack error by Masha Kolesnikova (block by Rachel Licata; Caitlyn Sprinkle).,,
5,3,4,Skidmore,2015,SKIDMORE,[Brittany Osborn] Attack error by Lexi Brown.,,
6,3,4,Skidmore,2015,SKIDMORE,[Brittany Osborn] Kill by Maddy Ruehl (from Katie Kull).,,
7,3,4,Skidmore,2015,SLU,[Maddy Ruehl] Service ace (Caite Canfield).,,
7,4,4,Skidmore,2015,SLU,[Maddy Ruehl] Kill by Allie Dillon (from Caitlyn Sprinkle).,,
8,4,4,Skidmore,2015,SKIDMORE,[Bailey Hutchins] Kill by Cristina Deschaine (from Katie Kull).,,
9,4,4,Skidmore,2015,SLU,[Rachel Pineda] Attack error by Caitlyn Sprinkle.,,
9,5,4,Skidmore,2015,SLU,[Rachel Pineda] Kill by Bailey Hutchins (from Marcela Familiar).,,
9,6,4,Skidmore,2015,SKIDMORE,[Caite Canfield] Kill by Allie Dillon (from Bailey Hutchins).,,
9,7,4,Skidmore,2015,SKIDMORE,[Caite Canfield] Service ace (Mariah Dignan).,,
10,7,4,Skidmore,2015,SKIDMORE,[Caite Canfield] Kill by Cristina Deschaine (from Katie Kull).,,
11,7,4,Skidmore,2015,SLU,[Masha Kolesnikova] Service ace (Marcela Familiar).,,
12,7,4,Skidmore,2015,SLU,[Masha Kolesnikova] Kill by Marisa Turner (from Katie Kull).,,
13,7,4,Skidmore,2015,SLU,[Masha Kolesnikova] Attack error by Caite Canfield.,,
13,8,4,Skidmore,2015,SLU,[Masha Kolesnikova] Kill by Caitlyn Sprinkle (from Bailey Hutchins).,,
13,9,4,Skidmore,2015,SKIDMORE,[Marcela Familiar] Kill by Brittany Osborn (from Bailey Hutchins).,,
13,10,4,Skidmore,2015,SKIDMORE,[Marcela Familiar] Kill by Brittany Osborn (from Bailey Hutchins).,,
14,10,4,Skidmore,2015,SKIDMORE,[Marcela Familiar] Kill by Katie Kull (from Mariah Dignan).,,
15,10,4,Skidmore,2015,SLU,[Mariah Dignan] Kill by Maddy Ruehl (from Katie Kull).,,
15,11,4,Skidmore,2015,SLU,[Mariah Dignan] Kill by Caite Canfield (from Bailey Hutchins).,,
16,11,4,Skidmore,2015,SKIDMORE,[Sam Abrams] Kill by Maddy Ruehl (from Katie Kull).,,
17,11,4,Skidmore,2015,SLU,[Katie Kull] Kill by Lexi Brown (from Katie Kull).,,
17,12,4,Skidmore,2015,SLU,[Katie Kull] Kill by Allie Dillon (from Sam Abrams).,,
18,12,4,Skidmore,2015,SKIDMORE,[Allie Dillon] Attack error by Sam Abrams.,,
19,12,4,Skidmore,2015,SLU,[Marisa Turner] Kill by Maddy Ruehl.,,
20,12,4,Skidmore,2015,SLU,[Marisa Turner] Attack error by Caite Canfield.,,
21,12,4,Skidmore,2015,SLU,[Marisa Turner] Service ace (Allie Dillon).,,
22,12,4,Skidmore,2015,SLU,[Marisa Turner] Service ace (Marcela Familiar).,,
23,12,4,Skidmore,2015,SLU,[Marisa Turner] Service ace (Allie Dillon).,,
23,13,4,Skidmore,2015,SLU,[Marisa Turner] Kill by Brittany Osborn (from Sam Abrams).,,
24,13,4,Skidmore,2015,SKIDMORE,[Brittany Osborn] Service error.,,
24,14,4,Skidmore,2015,SLU,[Maddy Ruehl] Kill by Sam Abrams (from Allie Dillon).,,
25,14,4,Skidmore,2015,SKIDMORE,[Bailey Hutchins] Kill by Lexi Brown (from Katie Kull).,,
1,0,1,Canton,2015,SLU15,[Masha Kolesnikova] Service error.,,
1,1,1,Canton,2015,CANTON,[Peyton Robinson] Kill by Grace Kelly (from Mariah Dignan).,,
2,1,1,Canton,2015,SLU15,[Maddy Ruehl] Service error.,,
2,3,1,Canton,2015,CANTON,[Kelsy Cornish] Kill by Lexi Brown (from Katie Kull).,,
3,3,1,Canton,2015,SLU15,[Marisa Turner] Attack error by Masha Kolesnikova (block by Kiana Archer).,,
4,3,1,Canton,2015,SLU15,[Marisa Turner] Attack error by Cristina Deschaine.,,
5,3,1,Canton,2015,CANTON,[Robyn Carroll] Kill by Kiana Archer (from Shannon Bracale).,,
6,3,1,Canton,2015,SLU15,[Grace Kelly] Attack error by Grace Kelly.,,
6,4,1,Canton,2015,CANTON,[Morgan Wicks] Attack error by Morgan Bills (block by Cristina Deschaine).,,
4,8,1,Canton,2015,SLU15,[Grace Kelly] Bad set by Mariah Dignan.,,
4,9,1,Canton,2015,SLU15,[Grace Kelly] Kill by Rachel Lowther.,,
4,10,1,Canton,2015,CANTON,[Lindsay Bryer] Kill by Katie Kull (from Mariah Dignan).,,
5,10,1,Canton,2015,SLU15,[Mariah Dignan] Attack error by Masha Kolesnikova.,,
6,10,1,Canton,2015,CANTON,[Kiana Archer] Kill by Rachel Lowther (from 16).,,
8,12,1,Canton,2015,SLU15,[Marisa Turner] Kill by Kelsy Cornish.,,
9,14,1,Canton,2015,CANTON,[Peyton Robinson] Kill by Lexi Brown (from Katie Kull).,,
10,14,1,Canton,2015,SLU15,[Maddy Ruehl] Service error.,,
11,14,1,Canton,2015,CANTON,[Kelsy Cornish] Kill by Jenea Shoemaker (from 76).,,
12,14,1,Canton,2015,CANTON,[Kelsy Cornish] Kill by Peyton Robinson.,,
13,14,1,Canton,2015,CANTON,[Kelsy Cornish] Kill by Rachel Lowther (from Haley Riley).,,
14,14,1,Canton,2015,CANTON,[Kelsy Cornish] Service ace (Katie Kull).,,
14,15,1,Canton,2015,CANTON,[Kelsy Cornish] Kill by Cristina Deschaine (from Katie Kull).,,
14,16,1,Canton,2015,SLU15,[Marisa Turner] Attack error by Jenea Shoemaker (block by Cristina Deschaine).,,
14,17,1,Canton,2015,SLU15,[Marisa Turner] Attack error by Rachel Lowther.,,
15,17,1,Canton,2015,SLU15,[Marisa Turner] Service error.,,
16,17,1,Canton,2015,CANTON,[Robyn Carroll] Service ace (Marisa Turner).,,
17,17,1,Canton,2015,CANTON,[Kelsy Cornish] Attack error by Cristina Deschaine.,,
18,17,1,Canton,2015,CANTON,[Robyn Carroll] Service ace (Mariah Dignan).,,
18,18,1,Canton,2015,CANTON,[Robyn Carroll] Kill by Grace Kelly (from Katie Kull).,,
19,18,1,Canton,2015,SLU15,[Grace Kelly] Attack error by Cristina Deschaine (block by Morgan Bills).,,
19,19,1,Canton,2015,CANTON,[Lindsay Bryer] Kill by Masha Kolesnikova (from Katie Kull).,,
20,19,1,Canton,2015,SLU15,[Mariah Dignan] Attack error by Katie Kull.,,
21,19,1,Canton,2015,CANTON,[Kiana Archer] Service ace (Mariah Dignan).,,
21,20,1,Canton,2015,CANTON,[Kiana Archer] Kill by Maddy Ruehl (from Katie Kull).,,
22,20,1,Canton,2015,SLU15,[Katie Kull] Kill by Kelsy Cornish (from Kiana Archer).,,
23,20,1,Canton,2015,CANTON,[Morgan Bills] Attack error by Lexi Brown.,,
24,20,1,Canton,2015,CANTON,[Morgan Bills] Service ace (Rachel Pineda).,,
24,21,1,Canton,2015,CANTON,[Morgan Bills] Kill by Masha Kolesnikova (from Katie Kull).,,
24,22,1,Canton,2015,SLU15,[Masha Kolesnikova] Service ace (Lindsay Bryer).,,
25,22,1,Canton,2015,SLU15,[Masha Kolesnikova] Bad set by Mariah Dignan.,,
1,0,2,Canton,2015,SLU15,[Katie Kull] Kill by Morgan Bills (from Peyton Robinson).,,
2,0,2,Canton,2015,CANTON,[Morgan Bills] Kill by Morgan Bills (from Lindsay Bryer).,,
3,0,2,Canton,2015,CANTON,[Morgan Bills] Service ace (Lexi Brown).,,
4,0,2,Canton,2015,SLU15,[Masha Kolesnikova] Kill by Kelsy Cornish (from Peyton Robinson).,,
5,0,2,Canton,2015,CANTON,[Peyton Robinson] Attack error by Masha Kolesnikova (block by Rachel Lowther).,,
5,1,2,Canton,2015,CANTON,[Peyton Robinson] Kill by Maddy Ruehl (from Katie Kull).,,
5,2,2,Canton,2015,SLU15,[Maddy Ruehl] Service error.,,
5,3,2,Canton,2015,CANTON,[Kelsy Cornish] Service error.,,
5,4,2,Canton,2015,SLU15,[Marisa Turner] Attack error by Rachel Lowther (block by Grace Kelly).,,
6,4,2,Canton,2015,SLU15,[Marisa Turner] Service error.,,
7,4,2,Canton,2015,CANTON,[Robyn Carroll] Ball handling error by Masha Kolesnikova.,,
7,5,2,Canton,2015,CANTON,[Robyn Carroll] Kill by Cristina Deschaine (from Katie Kull).,,
8,5,2,Canton,2015,SLU15,[Grace Kelly] Attack error by Becky Briggs.,,
9,5,2,Canton,2015,SLU15,[Mariah Dignan] Attack error by Masha Kolesnikova.,,
9,6,2,Canton,2015,CANTON,[Kiana Archer] Kill by Masha Kolesnikova (from Katie Kull).,,
9,8,2,Canton,2015,SLU15,[Katie Kull] Service ace (Kiana Archer).,,
10,8,2,Canton,2015,SLU15,[Katie Kull] Attack error by Alexandra Good.,,
10,9,2,Canton,2015,SLU15,[Katie Kull] Attack error by Kelsy Cornish.,,
10,10,2,Canton,2015,SLU15,[Katie Kull] Kill by Maddy Ruehl (from Katie Kull).,,
10,11,2,Canton,2015,SLU15,[Katie Kull] Kill by Morgan Bills (from Peyton Robinson).,,
10,12,2,Canton,2015,CANTON,[Morgan Bills] Kill by Masha Kolesnikova (from Katie Kull).,,
11,12,2,Canton,2015,SLU15,[Masha Kolesnikova] Service error.,,
11,13,2,Canton,2015,CANTON,[Peyton Robinson] Attack error by Rachel Lowther.,,
11,14,2,Canton,2015,SLU15,[Maddy Ruehl] Bad set by Rachel Lowther.,,
12,14,2,Canton,2015,CANTON,[Kelsy Cornish] Attack error by Lexi Brown.,,
12,15,2,Canton,2015,CANTON,[Kelsy Cornish] Kill by Cristina Deschaine (from Katie Kull).,,
13,15,2,Canton,2015,SLU15,[Marisa Turner] Kill by Jenea Shoemaker (from Peyton Robinson).,,
13,17,2,Canton,2015,CANTON,[Robyn Carroll] Kill by Cristina Deschaine (from Katie Kull).,,
15,17,2,Canton,2015,CANTON,[Lindsay Bryer] Kill by Cristina Deschaine (from Katie Kull).,,
16,17,2,Canton,2015,SLU15,[Mariah Dignan] Kill by Morgan Bills (from Peyton Robinson).,,
16,18,2,Canton,2015,CANTON,[Kiana Archer] Kill by Masha Kolesnikova (from Katie Kull).,,
16,19,2,Canton,2015,SLU15,[Katie Kull] Service ace (Kiana Archer).,,
17,19,2,Canton,2015,SLU15,[Katie Kull] Kill by Morgan Bills (from Peyton Robinson).,,
18,19,2,Canton,2015,CANTON,[Morgan Bills] Kill by Peyton Robinson (from Lindsay Bryer).,,
18,20,2,Canton,2015,CANTON,[Morgan Bills] Kill by Maddy Ruehl (from Katie Kull).,,
19,20,2,Canton,2015,SLU15,[Masha Kolesnikova] Kill by Haley Riley (from Peyton Robinson).,,
19,21,2,Canton,2015,CANTON,[Peyton Robinson] Service error.,,
19,22,2,Canton,2015,SLU15,[Alexandra Good] Attack error by Rachel Lowther.,,
20,22,2,Canton,2015,SLU15,[Alexandra Good] Kill by Morgan Wicks (from Kelsy Cornish).,,
20,23,2,Canton,2015,CANTON,[Kelsy Cornish] Kill by Grace Kelly (from Katie Kull).,,
20,24,2,Canton,2015,SLU15,[Marisa Turner] Service ace (Kelsy Cornish).,,
21,24,2,Canton,2015,SLU15,[Marisa Turner] Service error.,,
21,25,2,Canton,2015,CANTON,[Robyn Carroll] Service error.,,
0,1,3,Canton,2015,CANTON,[Morgan Bills] Service error.,,
1,1,3,Canton,2015,SLU15,[Kelly Dillon] Kill by Haley Riley (from Peyton Robinson).,,
2,1,3,Canton,2015,CANTON,[Peyton Robinson] Attack error by Marisa Turner.,,
3,1,3,Canton,2015,CANTON,[Peyton Robinson] Kill by Kelsy Cornish (from Peyton Robinson).,,
3,2,3,Canton,2015,CANTON,[Peyton Robinson] Kill by Grace Kelly (from Katie Kull).,,
3,3,3,Canton,2015,SLU15,[Grace Kelly] Service ace (Kiana Archer).,,
4,3,3,Canton,2015,SLU15,[Grace Kelly] Kill by Haley Riley (from Peyton Robinson).,,
4,4,3,Canton,2015,CANTON,[Kelsy Cornish] Kill by Cristina Deschaine (from Masha Kolesnikova).,,
4,5,3,Canton,2015,SLU15,[Mariah Dignan] Service ace (Haley Riley).,,
4,6,3,Canton,2015,SLU15,[Mariah Dignan] Kill by Masha Kolesnikova (from Katie Kull).,,
5,6,3,Canton,2015,SLU15,[Mariah Dignan] Kill by Lindsay Bryer (from Morgan Bills).,,
6,6,3,Canton,2015,CANTON,[Kelsy Cornish] Kill by Jenea Shoemaker (from Kelsy Cornish).,,
6,7,3,Canton,2015,CANTON,[Robyn Carroll] Service error.,,
6,8,3,Canton,2015,SLU15,[Katie Kull] Attack error by Jenea Shoemaker.,,
7,8,3,Canton,2015,SLU15,[Katie Kull] Kill by Morgan Bills (from Robyn Carroll).,,
7,9,3,Canton,2015,CANTON,[Lindsay Bryer] Kill by Alexandra Good (from Mariah Dignan).,,
8,9,3,Canton,2015,SLU15,[Masha Kolesnikova] Kill by Morgan Bills (from Peyton Robinson).,,
9,9,3,Canton,2015,CANTON,[Kiana Archer] Kill by Kelsy Cornish (from Lindsay Bryer).,,
9,10,3,Canton,2015,SLU15,[Alexandra Good] Attack error by Morgan Bills.,,
9,11,3,Canton,2015,SLU15,[Alexandra Good] Attack error by Kelsy Cornish.,,
10,11,3,Canton,2015,SLU15,[Alexandra Good] Kill by Robyn Carroll (from Kiana Archer).,,
11,11,3,Canton,2015,CANTON,[Morgan Bills] Service ace (Mariah Dignan).,,
11,12,3,Canton,2015,CANTON,[Morgan Bills] Service error.,,
11,13,3,Canton,2015,SLU15,[Kelly Dillon] Attack error by Lindsay Bryer.,,
13,16,3,Canton,2015,SLU15,[Mariah Dignan] Service ace (Jenea Shoemaker).,,
13,17,3,Canton,2015,SLU15,[Mariah Dignan] Attack error by Rachel Lowther.,,
13,18,3,Canton,2015,CANTON,[Robyn Carroll] Service error.,,
15,17,3,Canton,2015,SLU15,[Katie Kull] Kill by Jenea Shoemaker (from Peyton Robinson).,,
16,17,3,Canton,2015,CANTON,[Lindsay Bryer] Attack error by Katie Kull.,,
16,18,3,Canton,2015,CANTON,[Lindsay Bryer] Kill by Maddy Ruehl (from Mariah Dignan).,,
17,18,3,Canton,2015,SLU15,[Masha Kolesnikova] Attack error by Katie Kull.,,
18,18,3,Canton,2015,CANTON,[Kiana Archer] Attack error by Grace Kelly (block by Morgan Bills).,,
18,19,3,Canton,2015,CANTON,[Kiana Archer] Kill by Lexi Brown (from Katie Kull).,,
19,19,3,Canton,2015,SLU15,[Maddy Ruehl] Kill by Kelsy Cornish (from Kiana Archer).,,
19,20,3,Canton,2015,CANTON,[Morgan Bills] Kill by Marisa Turner (from Katie Kull).,,
20,20,3,Canton,2015,SLU15,[Marisa Turner] Kill by Haley Riley (from Peyton Robinson).,,
21,20,3,Canton,2015,CANTON,[Peyton Robinson] Kill by Haley Riley (from Kiana Archer).,,
22,21,3,Canton,2015,CANTON,[Peyton Robinson] Kill by Grace Kelly (from Katie Kull).,,
22,22,3,Canton,2015,SLU15,[Grace Kelly] Service ace (Kiana Archer).,,
22,23,3,Canton,2015,SLU15,[Grace Kelly] Kill by Masha Kolesnikova (from Marisa Turner).,,
22,24,3,Canton,2015,SLU15,[Grace Kelly] Kill by Katie Kull (from Grace Kelly).,,
23,24,3,Canton,2015,SLU15,[Grace Kelly] Service error.,,
24,24,3,Canton,2015,CANTON,[Kelsy Cornish] Kill by Jenea Shoemaker (from Haley Riley).,,
25,24,3,Canton,2015,CANTON,[Kelsy Cornish] Service ace (Mariah Dignan).,,
25,25,3,Canton,2015,CANTON,[Kelsy Cornish] Kill by Cristina Deschaine (from Katie Kull).,,
26,25,3,Canton,2015,SLU15,[Mariah Dignan] Attack error by Masha Kolesnikova (block by Rachel Lowther).,,
26,26,3,Canton,2015,CANTON,[Robyn Carroll] Service error.,,
27,26,3,Canton,2015,SLU15,[Katie Kull] Attack error by Maddy Ruehl.,,
28,26,3,Canton,2015,CANTON,[Lindsay Bryer] Service ace (Masha Kolesnikova).,,
1,0,4,Canton,2015,SLU15,[Grace Kelly] Service error.,,
2,0,4,Canton,2015,CANTON,[Morgan Bills] Attack error by Masha Kolesnikova.,,
2,1,4,Canton,2015,CANTON,[Morgan Bills] Kill by Masha Kolesnikova (from Cristina Deschaine).,,
3,1,4,Canton,2015,SLU15,[Mariah Dignan] Kill by Kelsy Cornish (from Peyton Robinson).,,
4,1,4,Canton,2015,CANTON,[Peyton Robinson] Attack error by Maddy Ruehl.,,
5,1,4,Canton,2015,CANTON,[Peyton Robinson] Attack error by Masha Kolesnikova (block by Rachel Lowther).,,
5,2,4,Canton,2015,CANTON,[Peyton Robinson] Service error.,,
5,3,4,Canton,2015,SLU15,[Katie Kull] Kill by Masha Kolesnikova (from Lexi Brown).,,
6,3,4,Canton,2015,CANTON,[Kelsy Cornish] Kill by Jenea Shoemaker.,,
